QGC WPL 110
0	0	3	22	0	0	0	0	-35.364136	149.162012	5.0	1
1	0	3	16	0	0	0	0	-35.364136	149.162012	5.0	1
2	0	3	16	0	0	0	0	-35.363256	149.162012	5.0	1
3	0	3	16	0	0	0	0	-35.363256	149.162231	5.0	1
4	0	3	16	0	0	0	0	-35.364136	149.162231	5.0	1
5	0	3	16	0	0	0	0	-35.364136	149.162449	5.0	1
6	0	3	16	0	0	0	0	-35.363256	149.162449	5.0	1
7	0	3	16	0	0	0	0	-35.363256	149.162668	5.0	1
8	0	3	16	0	0	0	0	-35.364136	149.162668	5.0	1
9	0	3	16	0	0	0	0	-35.364136	149.162887	5.0	1
10	0	3	16	0	0	0	0	-35.363256	149.162887	5.0	1
11	0	3	16	0	0	0	0	-35.363256	149.163106	5.0	1
12	0	3	16	0	0	0	0	-35.364136	149.163106	5.0	1
13	0	3	16	0	0	0	0	-35.364136	149.163325	5.0	1
14	0	3	16	0	0	0	0	-35.363256	149.163325	5.0	1
15	0	3	16	0	0	0	0	-35.363256	149.163544	5.0	1
16	0	3	16	0	0	0	0	-35.364136	149.163544	5.0	1
17	0	3	16	0	0	0	0	-35.364136	149.163762	5.0	1
18	0	3	16	0	0	0	0	-35.363256	149.163762	5.0	1
19	0	3	16	0	0	0	0	-35.363256	149.163981	5.0	1
20	0	3	16	0	0	0	0	-35.364136	149.163981	5.0	1
21	0	3	16	0	0	0	0	-35.364136	149.164200	5.0	1
22	0	3	16	0	0	0	0	-35.363256	149.164200	5.0	1
23	0	3	16	0	0	0	0	-35.363256	149.164419	5.0	1
24	0	3	16	0	0	0	0	-35.364136	149.164419	5.0	1
25	0	3	16	0	0	0	0	-35.364136	149.164638	5.0	1
26	0	3	16	0	0	0	0	-35.363256	149.164638	5.0	1
27	0	3	16	0	0	0	0	-35.363256	149.164857	5.0	1
28	0	3	16	0	0	0	0	-35.364136	149.164857	5.0	1
29	0	3	16	0	0	0	0	-35.364136	149.165075	5.0	1
30	0	3	16	0	0	0	0	-35.363256	149.165075	5.0	1
31	0	3	16	0	0	0	0	-35.363256	149.165294	5.0	1
32	0	3	16	0	0	0	0	-35.364136	149.165294	5.0	1
